left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_ankle_pitch,right_ankle_roll
-0.2563520932226723,-0.0100358461578367,-0.0869626266823183,0.7758316911999558,-0.5240000000000000,-0.0004850239879611,-0.6862435557096589,0.0734460668917310,0.2193168561261117,0.6782062744185143,-0.0225010918445261,0.0014086439952239
-0.2563344269381299,-0.0100344345897808,-0.0869567427600327,0.7758160034536205,-0.5240000000000000,-0.0004849780190497,-0.6758429004336785,0.0712496798476822,0.2164613009524906,0.6516663662371538,-0.0062043614993421,0.0013856265272146
-0.2563319023143652,-0.0100342328758936,-0.0869559019084646,0.7758137615662566,-0.5240000000000000,-0.0004849714498435,-0.6719923608671428,0.0704444680301957,0.2153986574468758,0.6420075522826835,-0.0003345468376725,0.0013771790868793
-0.2563437286929350,-0.0100351827280490,-0.0869598416807325,0.7758259942038827,-0.5240000000000000,-0.0004849916730991,-0.6719615270529082,0.0704380200913707,0.2153901678827035,0.6476568567455423,-0.0060141890695652,0.0013771438678082
-0.2564264734974899,-0.0100418297364065,-0.0869874065236975,0.7759115806036416,-0.5240000000000000,-0.0004851331802603,-0.6715819682184712,0.0703587261614819,0.2152854278757832,0.6631681839700139,-0.0218989474594283,0.0013765364558097
-0.2566508526983581,-0.0100598653888900,-0.0870621515999860,0.7761436578785765,-0.5240000000000000,-0.0004855170155728,-0.6701765017801106,0.0700655137213324,0.2148971943422526,0.6859228903516306,-0.0460362732033195,0.0013741737885933
-0.2570871676496397,-0.0100949822942391,-0.0872074859341811,0.7765949107320275,-0.5240000000000000,-0.0004862638603946,-0.6669814528103395,0.0694011339830279,0.2140130551836836,0.7131377322069185,-0.0763933514084835,0.0013687134914140
-0.2578050815362207,-0.0101528954229112,-0.0874465887614712,0.7773373132769535,-0.5240000000000000,-0.0004874940444061,-0.6613652617885031,0.0682405827497692,0.2124539430513775,0.7422723909315151,-0.1110484485648350,0.0013590212633371
-0.2588733840269767,-0.0102393771205477,-0.0878023183712634,0.7784418482061709,-0.5240000000000000,-0.0004893276829064,-0.6529390527074865,0.0665167783754993,0.2101030324525472,0.7712336386011482,-0.1482853013452715,0.0013443519422024
-0.2603597428211135,-0.0103603047861193,-0.0882971130578410,0.7799782021722325,-0.5240000000000000,-0.0004918849257066,-0.6415877733012377,0.0642277198973255,0.2069141630282881,0.7984334308476134,-0.1866204103376058,0.0013244023974722
